ROAD_ID,PHYSICAL_ROAD_ID,PAVEMENT_SEGMENT_ID,STATE_CODE,STATE_NAME,SHRP_ID,CONSTRUCTION_NO,SURVEY_DATE,SURVEY_YEAR,SURVEY_SEQ_NO,PAVEMENT_FAMILY,PAVEMENT_FAMILY_EXP,FUNC_CLASS_EXP,LTPP_DIR_EXP,LTPP_LANE,GPS_SPS_EXP,EXPERIMENT_NO_EXP,PAVEMENT_AGE_YEARS,CUM_ESAL_AT_SURVEY,ESAL_SINCE_LAST_SURVEY,PRECIPITATION,EVAPORATION,PRECIP_DAYS,TEMP_AVG,FREEZE_INDEX,FREEZE_THAW,SHORTWAVE_SURFACE_AVG,AC_THICKNESS_MM,BASE_THICKNESS_MM,SUBBASE_THICKNESS_MM,TOTAL_PAV_THICKNESS_MM,NUM_AC_LAYERS,NUM_LAYERS_TOTAL,SURFACE_MATL,BASE_MATL,SUBGRADE_MATL,PRIOR_PATCH_COUNT,DAYS_SINCE_LAST_PATCH,PCI_SCORE,PCI_RATING,PCI_DOMINANT_DISTRESS,RUT_DEPTH_1_8IN,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,MRI,N_PRIOR_SURVEYS,PCI_PREV,PCI_CHANGE_SINCE_LAST,DAYS_SINCE_LAST_SURVEY,YEARS_SINCE_LAST_SURVEY,PCI_NEXT,DAYS_TO_NEXT_SURVEY,YEARS_TO_NEXT_SURVEY,SPLIT
28-1016-1,28-1016,28-1016-1-0,28,Mississippi,1016,1,10/4/1996,1996,6,ACUB,Asphalt concrete over unbound base/subgrade,Urban Minor Arterial,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,8.947296372,594958.0,101989.0,1431.87,1110.25,366.0,16.79999924,71.0,46.0,152031.8,193.0400021,490.2199806,0.0,683.2599827,3,5,"Hot Mixed, Hot Laid AC, Dense Graded","Other (Specify, if Possible)",Coarse-Grained Soil: Silty Sand,0,,63.9,Fair,rutting (M),4.0,1.089400005,1.157200027,1.123000002,5,63.8,0.10000000000000142,246.0,0.6735112936344969,60.1,192.0,0.5256673511293635,train
28-1016-1,28-1016,28-1016-1-0,28,Mississippi,1016,1,19/10/1996,1996,7,ACUB,Asphalt concrete over unbound base/subgrade,Urban Minor Arterial,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,9.472963723,594958.0,0.0,1431.87,1110.25,366.0,16.79999924,71.0,46.0,152031.8,193.0400021,490.2199806,0.0,683.2599827,3,5,"Hot Mixed, Hot Laid AC, Dense Graded","Other (Specify, if Possible)",Coarse-Grained Soil: Silty Sand,0,,60.1,Fair,rutting (M),4.0,1.011000001,1.080600023,1.045799994,6,63.9,-3.799999999999997,192.0,0.5256673511293635,60.3,357.0,0.9774127310061602,train
28-1802-1,28-1802,28-1802-1-0,28,Mississippi,1802,1,28/12/1990,1990,1,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,3.989048597,680413.0,,1018.44,1085.25,365.0,19.20000076,4.0,17.0,153070.3,78.73999758,124.4600024,40.64000061,243.8400006,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,0,,49.9,Poor,rutting (M),4.0,1.035199976,0.986000001,1.010599995,0,,,,,51.0,69.0,0.188911704312115,train
28-1802-1,28-1802,28-1802-1-0,28,Mississippi,1802,1,7/3/1991,1991,2,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,4.177960301,752740.0,72327.0,1625.66,1231.93,365.0,18.29999924,0.0,27.0,133817.2,78.73999758,124.4600024,40.64000061,243.8400006,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,0,,51.0,Poor,rutting (M),4.0,1.035199976,0.986000001,1.010599995,1,49.9,1.1000000000000014,69.0,0.188911704312115,59.0,488.0,1.3360711841204653,train
28-1802-1,28-1802,28-1802-1-0,28,Mississippi,1802,1,7/7/1992,1992,3,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,5.514031485,818320.0,65580.0,1629.1,1165.46,366.0,17.89999962,5.0,23.0,145372.3,78.73999758,124.4600024,40.64000061,243.8400006,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,0,,59.0,Fair,long_trans_cracking (M),3.0,1.14920001,1.177400017,1.163199997,2,51.0,8.0,488.0,1.3360711841204653,53.2,198.0,0.5420944558521561,train
28-1802-1,28-1802,28-1802-1-0,28,Mississippi,1802,1,21/1/1993,1993,4,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,6.056125941,890962.0,72642.0,1891.87,1224.4,365.0,17.70000076,5.0,21.0,148262.3,78.73999758,124.4600024,40.64000061,243.8400006,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,0,,53.2,Poor,long_trans_cracking (M),3.0,1.261199999,1.241599989,1.251399994,3,59.0,-5.799999999999997,198.0,0.5420944558521561,38.6,909.0,2.48870636550308,train
28-1802-1,28-1802,28-1802-1-0,28,Mississippi,1802,1,19/7/1995,1995,5,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,8.544832307,1038726.0,147764.0,1327.33,1199.19,365.0,18.39999962,1.0,40.0,153323.1,78.73999758,124.4600024,40.64000061,243.8400006,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,0,,38.6,Very Poor,rutting (M),4.0,2.025600004,2.348399973,2.186999989,4,53.2,-14.600000000000001,909.0,2.48870636550308,28.7,267.0,0.731006160164271,train
28-1802-1,28-1802,28-1802-1-0,28,Mississippi,1802,1,11/4/1996,1996,6,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,9.275838467,1123335.0,84609.0,1191.09,1163.61,366.0,18.0,29.0,40.0,154001.4,78.73999758,124.4600024,40.64000061,243.8400006,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,0,,28.7,Very Poor,long_trans_cracking (H),4.0,2.072799969,2.21159997,2.142000008,5,38.6,-9.900000000000002,267.0,0.731006160164271,60.3,180.0,0.4928131416837782,train
28-1802-1,28-1802,28-1802-1-0,28,Mississippi,1802,1,8/10/1996,1996,7,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,9.768651608,1123335.0,0.0,1191.09,1163.61,366.0,18.0,29.0,40.0,154001.4,78.73999758,124.4600024,40.64000061,243.8400006,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,0,,60.3,Fair,long_trans_cracking (H),,1.67559998,1.805200005,1.740199995,6,28.7,31.599999999999998,180.0,0.4928131416837782,53.7,139.0,0.3805612594113621,train
28-1802-2,28-1802,28-1802-2-0,28,Mississippi,1802,2,9/9/1997,1997,1,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,0.320328542,51661.0,,1557.55,1252.96,365.0,17.89999962,3.0,26.0,147922.1,78.73999758,124.4600024,40.64000061,243.8400006,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,1,117.0,32.3,Very Poor,long_trans_cracking (H),4.0,1.862800002,2.118200016,1.990599966,0,,,,,32.3,234.0,0.6406570841889117,train
28-1802-2,28-1802,28-1802-2-0,28,Mississippi,1802,2,1/5/1998,1998,2,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,0.960985626,133704.0,82043.0,1541.46,1177.3,365.0,19.5,0.0,21.0,157950.7,78.73999758,124.4600024,40.64000061,243.8400006,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,1,351.0,32.3,Very Poor,long_trans_cracking (H),4.0,1.617000008,1.942800045,1.77980001,1,32.3,0.0,234.0,0.6406570841889117,58.0,196.0,0.5366187542778919,train
28-1802-3,28-1802,28-1802-3-0,28,Mississippi,1802,3,7/6/1999,1999,1,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,0.062970568,53237.0,,929.35,1043.38,365.0,19.20000076,5.0,25.0,161964.8,78.73999758,124.4600024,40.64000061,243.8400006,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,1,23.0,16.1,Serious,long_trans_cracking (H),4.0,2.841200018,3.174799967,3.007999992,0,,,,,13.7,584.0,1.5989048596851472,train
28-3081-2,28-3081,28-3081-2-0,28,Mississippi,3081,2,4/3/1991,1991,1,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Bound Base,0.465434634,437249.0,,1973.49,1018.96,365.0,17.0,8.0,52.0,133417.8,228.6,154.9399976,0.0,383.5399976,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil Cement,Coarse-Grained Soil: Clayey Sand,0,,37.7,Very Poor,rutting (H),10.0,0.742599988,0.762199998,0.752400005,0,,,,,36.2,863.0,2.3627652292950034,train
28-3081-2,28-3081,28-3081-2-0,28,Mississippi,3081,2,14/7/1993,1993,2,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Bound Base,2.828199863,1242814.0,805565.0,1542.44,992.66,365.0,16.29999924,10.0,54.0,142704.4,228.6,154.9399976,0.0,383.5399976,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil Cement,Coarse-Grained Soil: Clayey Sand,0,,36.2,Very Poor,rutting (H),9.0,,,,1,37.7,-1.5,863.0,2.3627652292950034,30.3,856.0,2.3436002737850785,train
28-3082-1,28-3082,28-3082-1-0,28,Mississippi,3082,1,6/3/1997,1997,1,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,West,4,General Pavement Studies,Asphalt Concrete on Bound Base,7.51266256,941726.0,,1620.51,1186.31,365.0,16.60000038,31.0,40.0,149861.0,182.8800042,91.43999758,180.3399976,454.6599994,3,6,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,0,,42.4,Poor,alligator_cracking (M),,,,,0,,,,,0.0,1061.0,2.9048596851471595,train
